Quantity,Name,Tags,Scryfall ID,Mana Value,Colors,Identities,Mana cost,Types,Sub-types,Super-types,Scryfall Oracle ID
1,Tome of Legends,,8d4cb84a-fa17-4a85-a687-ee010a789d53,2,,,{2},Artifact,Book,,cada2a1c-5db2-4702-9a57-cbe7da1bf208
1,Tome Raider,,e04ad850-5801-4654-a388-f86be20a43bf,3,Blue,Blue,{2}{U},Creature,Faerie,,ecd9aa9a-06b2-4d8d-9264-fda2036ff142
1,"Toph, Hardheaded Teacher",,e3ba3395-39db-4330-9801-53def924f253,4,"Green,Red","Red,Green",{2}{R}{G},Creature,"Human,Warrior,Ally",Legendary,8c1c0117-6fc0-43c5-a4c8-6472de6503d9
1,"Toph, the Blind Bandit",,ff68fa7b-8065-407b-a8b4-bfbb14f1c99c,3,Green,Green,{2}{G},Creature,"Human,Warrior,Ally",Legendary,2ce20f43-9357-448f-bb40-7315feb08433
1,"Toph, the Blind Bandit",,ff68fa7b-8065-407b-a8b4-bfbb14f1c99c,3,Green,Green,{2}{G},Creature,"Human,Warrior,Ally",Legendary,2ce20f43-9357-448f-bb40-7315feb08433
1,"Toph, the First Metalbender",,70b6670f-a9fa-4d75-b0a7-c01b5071a514,4,"White,Green,Red","White,Red,Green",{1}{R}{G}{W},Creature,"Human,Warrior,Ally",Legendary,fbfef028-b10c-4ade-9503-d9af5b0c211b
1,Topiary Stomper,,87bb2699-280f-4e1e-b3f8-73efe6088f31,3,Green,Green,{1}{G}{G},Creature,"Dinosaur,Plant",,e3fc10d2-2733-4265-8275-112c285fd11a
1,"Torbran, Thane of Red Fell",,79f591cd-d277-4ba5-b1bf-1c09cac9cb8a,4,Red,Red,{1}{R}{R}{R},Creature,"Dwarf,Noble",Legendary,8c3495bf-02e7-4ad9-949d-92eb3d2b662a
1,Torch Courier,,d4c9fc8c-e68f-4636-84b8-877f6ec04b09,1,Red,Red,{R},Creature,Goblin,,34e2d6eb-aad4-4776-872e-cebab3938aa0
1,Torch the Witness,,7bcc6106-71ad-40e4-8e1f-ddbfd655612b,1,Red,Red,{X}{R},Sorcery,,,51473069-68dc-4e87-b345-d7cbcfdeea74
1,"Tori D'Avenant, Fury Rider",,9c873c5b-61f6-49b9-8993-2d5e9823de62,4,"White,Red","White,Red",{1}{R}{R}{W},Creature,"Human,Knight",Legendary,6d51ebd1-ceb9-42c0-8c1e-34dbbbc7bf8a
1,Tormenting Voice,,7c337af5-35bf-4a80-8cc0-bb9af20305b3,2,Red,Red,{1}{R},Sorcery,,,f307b5b4-e949-4f69-8dc7-856e33a45a16
1,Tormenting Voice,,25af9ac1-a03b-4be7-b726-fb66427b1caa,2,Red,Red,{1}{R},Sorcery,,,f307b5b4-e949-4f69-8dc7-856e33a45a16
2,Tormenting Voice,,bcfc312c-13c6-45e7-a780-229186be69f4,2,Red,Red,{1}{R},Sorcery,,,f307b5b4-e949-4f69-8dc7-856e33a45a16
1,Tormod's Crypt,,9c224bf0-5641-4160-9d5c-46141ea8372a,0,,,{0},Artifact,,,1573f7f9-672c-421a-b1ac-3d0d8aea59ca
1,Tormod's Cryptkeeper,,05900f1d-f065-4656-a8a2-2f719d3fdea8,3,,,{3},"Creature,Artifact",Golem,,8c846841-1b44-4bc5-b803-76baaa217548
1,Totally Lost,,c36f01a5-82bf-4fc6-9396-4410067c351b,5,Blue,Blue,{4}{U},Instant,,,e0462a2c-fb88-495f-813b-6476ee3e62bb
1,Totally Lost,,adffef78-f776-42d3-ab40-3347c8e5c88b,5,Blue,Blue,{4}{U},Instant,,,e0462a2c-fb88-495f-813b-6476ee3e62bb
1,Touch the Spirit Realm,,e16ab44e-4257-4c0c-b705-8ac1e9c1d835,3,White,White,{2}{W},Enchantment,,,52f0dcbd-ccf3-4525-8e55-2d38b4991834
1,Tough Cookie,,7aa37f85-5336-4372-97a2-9c8b00798c7a,2,Green,Green,{1}{G},"Creature,Artifact","Golem,Food",,8a1a5862-c027-4c15-99a7-1795d0da96da
3,Town Greeter,,49cd4efa-4df4-4257-9a42-60330f7781e2,2,Green,Green,{1}{G},Creature,"Human,Citizen",,9dc61ef6-da22-42a8-b348-dfd5722deadf
1,Town Greeter,,49cd4efa-4df4-4257-9a42-60330f7781e2,2,Green,Green,{1}{G},Creature,"Human,Citizen",,9dc61ef6-da22-42a8-b348-dfd5722deadf
1,Toxic Deluge,,5aa02b7d-db31-4924-b75e-eb02f332ca3a,3,Black,Black,{2}{B},Sorcery,,,afaef788-34d1-460b-b884-9d7ae6ddeb18
4,Toxin Analysis,,0eda1aff-c1f4-4171-a800-605396cc8168,1,Black,Black,{B},Instant,,,1f3b0b15-2c38-4aaa-b527-afbb540a6715
1,Tragedy Feaster,,b93cbaad-8ed8-4a1d-b95a-20a616dfedc9,4,Black,Black,{2}{B}{B},Creature,Demon,,0c4277ec-aa12-41f5-8896-c83cfc754d6e
1,Trailblazer's Boots,,aa05985b-e2cb-412f-a2ad-b8d723d9f451,2,,,{2},Artifact,Equipment,,634d5009-cbf3-44cb-8c15-7057f501a210
1,Trail of Evidence,,4b150797-ee8d-42f8-adcb-2f4b1783c074,3,Blue,Blue,{2}{U},Enchantment,,,e10065ba-fe24-4974-a500-d4151397a4d9
4,Tranquil Cove,,68f822b7-efc5-42c8-93ea-7dd17b4c3e7a,0,,"White,Blue",,Land,,,5d641bf6-0f93-4189-8dc1-ec7ea446dade
1,Tranquil Landscape,,113f48b9-a972-4e2c-af95-05ab078e01f2,0,,"White,Blue,Green",,Land,,,d4eb65d5-99fd-4daf-b7d3-8ebf99ee9c61
1,Tranquil Thicket,,afcb7cef-8aeb-4c84-88e9-6df17768e292,0,,Green,,Land,,,9f8fe514-77ed-41b4-a6f3-c6f095bb97be
1,Transcendent Message,,3261c7e6-45be-44d1-8855-026359ba0ae7,4,Blue,Blue,{X}{U}{U}{U}{U},Instant,,,1f7f7765-aeb9-4e47-a6b9-ce823bb29e33
1,Transluminant,,2f28187b-2c99-4502-99d5-3a53ff3fa008,2,Green,"White,Green",{1}{G},Creature,"Shaman,Dryad",,f4d54a89-8409-4fbc-b01f-3b03f352820f
1,Transmogrant Altar,,ca28d210-a35d-491e-beda-76b95d09dc2d,3,,Black,{3},Artifact,,,239fea8d-c49d-40bc-96e1-b84d328a0e1e
1,Trapped in the Screen,,1fe95bfb-8ca7-434f-a2e7-a6b2e699584e,3,White,White,{2}{W},Enchantment,,,20f2fc0e-b1d4-4f80-9c7a-a9fb25fef7b8
1,Trapped in the Tower,,974e84ce-5b51-4bd7-9a4d-b64d8f8f62d4,2,White,White,{1}{W},Enchantment,Aura,,55746bf4-86e0-489b-b9dc-eba5f5b401dd
1,Trash the Town,,eda59f99-1d6d-4051-ac89-b7cbfa19262e,1,Green,Green,{G},Instant,,,b47f7f1e-2d81-4b1b-870d-4c1a4f020505
1,Trash the Town,,eda59f99-1d6d-4051-ac89-b7cbfa19262e,1,Green,Green,{G},Instant,,,b47f7f1e-2d81-4b1b-870d-4c1a4f020505
1,Traveler's Amulet,,a5b0afa7-e9f9-4751-af36-d85343fabc26,1,,,{1},Artifact,,,48b561dd-f23d-409a-87c8-e49902b2477b
1,Traveler's Amulet,,195464f1-f01c-4211-950d-963c5bad786f,1,,,{1},Artifact,,,48b561dd-f23d-409a-87c8-e49902b2477b
1,Traveler's Amulet,,245a683f-280e-405c-aa2a-dfabb78dc34e,1,,,{1},Artifact,,,48b561dd-f23d-409a-87c8-e49902b2477b
1,Traverse the Ulvenwald,,bbc69a17-db08-4b4a-bc37-98a12ea108dc,1,Green,Green,{G},Sorcery,,,c9dd2bf5-32e0-47f7-9a49-501c262d745b
2,Treason of Isengard,,71f97505-c961-4890-acd0-32a63919ac2a,3,Blue,Blue,{2}{U},Sorcery,,,b04ef0bd-5e96-45d4-afa8-1f3bc8544e1a
1,Treasure Cruise,,64edb748-497d-4737-9d7f-37105fb20cb9,8,Blue,Blue,{7}{U},Sorcery,,,5b6bdf5a-2742-4851-92cd-a857a3852836
1,Treasure Mage,,c0ea2fcd-f090-4545-a055-30d7980ad66f,3,Blue,Blue,{2}{U},Creature,"Human,Wizard",,0848bb49-5758-41d6-a3e8-0c62e1768f52
1,"Treebeard, Gracious Host",,cf6be41a-1acd-4668-8f13-ccd495fbc7bd,4,"White,Green","White,Green",{2}{G}{W},Creature,Treefolk,Legendary,83860749-1603-46e9-9065-e98001244193
1,Treeguard Duo,,89c8456e-c971-42b7-abf3-ff5ae1320abe,4,Green,Green,{3}{G},Creature,"Frog,Rabbit",,d7dfb4d5-8510-4904-abb7-834ec65d9bf3
2,Tree of Tales,,3b3134b3-1bad-4b41-9e56-700125ff31fa,0,,Green,,"Artifact,Land",,,8b4aa971-b919-4750-8388-33d4f42c9280
1,Tree of Tales,,94db07aa-43d3-41b5-924e-60f1756b9c69,0,,Green,,"Artifact,Land",,,8b4aa971-b919-4750-8388-33d4f42c9280
1,Treetop Freedom Fighters,,a9394200-7ffc-440f-8b5f-c08b7930133c,3,Red,Red,{2}{R},Creature,"Human,Ally,Rebel",,922176b8-7174-4248-92fb-b196ceb802c7
1,"Treno, Dark City",,f6285535-bc44-4274-a886-b14d7c7aaba8,0,,"Blue,Black",,Land,Town,,6d5bb714-1bf4-4f75-9ea8-bdbd18b0425b
1,Tribute Mage,,6c180888-6acd-401b-815a-6ed434482681,3,Blue,Blue,{2}{U},Creature,"Human,Wizard",,c2b51295-8820-425f-a517-55231123c7de
1,Trickery Charm,,32a2ee45-7f1d-40a8-82b4-ab3b705417ea,1,Blue,Blue,{U},Instant,,,bb97f7c6-6a75-4f4e-b74e-c57ce98a08fc
1,Trick Shot,,cd3c2d02-67ca-4858-9b7a-3cfe8a08356c,5,Red,Red,{4}{R},Instant,,,843c8485-21b8-45ef-9a0c-4967f07278bb
1,Trickster's Elk,,812af562-853a-48a3-b428-ad891c54be5c,3,Green,Green,{2}{G},"Creature,Enchantment",Elk,,5bca05c1-1c0a-45f4-aa20-69f68b99cd7e
1,Trinket Mage,,cb52e7ba-5340-44e1-9b63-775e1f387925,3,Blue,Blue,{2}{U},Creature,"Human,Wizard",,ffc95093-24a2-4616-a44a-24788e8df9c8
1,Troll Negotiations,,ca0f7bf4-b8a2-4ec4-ad7e-b639de9fa76a,4,Green,Green,{2}{G}{G},Sorcery,,,6e275711-eb76-4924-ba38-c38a36d9d82a
4,Troll of Khazad-dûm,,a6539e26-b63b-4725-9407-caaf451de084,6,Black,Black,{5}{B},Creature,Troll,,222fd9fc-7af4-4269-bbb9-cd7b8ac029bd
1,Troop of Ponies,,0b4b1c59-bcec-4779-9e27-0e6f9feb4e11,2,,,{2},Creature,Horse,,bb52b3c3-09f0-4506-b7c0-250ab0b91866
1,Troop of Ponies,,0b4b1c59-bcec-4779-9e27-0e6f9feb4e11,2,,,{2},Creature,Horse,,bb52b3c3-09f0-4506-b7c0-250ab0b91866
1,Trophy Mage,,317ffc8a-4b6e-4ff7-b049-7494cb41e448,3,Blue,Blue,{2}{U},Creature,"Human,Wizard",,08afc0d7-192f-4ab6-b6a0-c4265cf5e225
1,"Troyan, Gutsy Explorer",,72968bfe-0fa4-432f-9599-4c32cb143716,3,"Green,Blue","Blue,Green",{1}{G}{U},Creature,"Scout,Vedalken",Legendary,1135ebc3-9537-4341-956b-6e22d8be5f20
4,Trumpet Blast,,c676a5b0-bd46-46b3-b71b-a50b86c9b0bd,3,Red,Red,{2}{R},Instant,,,d3b408e7-4d39-47a3-b00c-846903f8ae77
1,Trusted Pegasus,,70e3a90c-1e5c-4646-b3d5-ff46d3fa7b35,3,White,White,{2}{W},Creature,Pegasus,,18729459-8669-4c56-a78d-fd5982c3b2ac
1,Trusty Boomerang,,df99a166-6d58-4d92-9037-2fdfbaf65629,1,,,{1},Artifact,Equipment,,3c032e74-69c6-48ca-95d4-51aa3d894c14
1,Tuktuk Rubblefort,,02eedf9d-e26c-405c-aee5-1b3493dc5e9b,3,Red,Red,{2}{R},Creature,Wall,,48dab180-4ffd-4b39-9f5a-6bdc017a1eae
1,Tumbleweed Rising,,275d2d2a-ef85-48c9-919d-bc62cdad8a10,2,Green,Green,{1}{G},Sorcery,,,ef574346-1d98-447d-acb6-4d8d53c5f651
1,Tundra Tank,,13c66fce-8f8e-4a98-8413-9f05aebf6e13,3,Black,Black,{2}{B},Artifact,Vehicle,,2ded4b02-7aa4-46a1-b10f-8480eb942cd4
1,Tundra Wall,,49ae7f36-4b37-415e-ab39-5fa1e3f2e3e9,2,White,White,{1}{W},Creature,Wall,,68df4c46-513a-4d75-9d4b-ac95d45be255
1,Tunneling Geopede,,d4071152-5e64-4133-88a2-8fa5cb0eeb6c,3,Red,Red,{2}{R},Creature,Insect,,78cd6d20-033f-471f-a86e-59ec8307ae1f
1,Tunnel Tipster,,3e29b890-35b9-4e2a-9b4c-9417ca7db31d,2,Green,Green,{1}{G},Creature,"Scout,Mole",,8d0bf685-e521-4d72-acc6-86794f685ce2
1,"Tura Kennerüd, Skyknight",,c839d302-bf85-4a30-a49a-dbbd48695b5c,5,"White,Blue","White,Blue",{2}{W}{U}{U},Creature,"Human,Knight",Legendary,4cb3a303-9ded-46d5-90e7-1cc1c65a75da
1,Turntimber Grove,,fc92d6ef-a578-4320-b5c8-3da192eea1f3,0,,Green,,Land,,,62934aab-b6fa-41b2-ac05-d3fa0e3c5a79
1,Turtle-Duck,,aefcd734-3916-4c77-9d98-3ea2c2795658,1,Green,Green,{G},Creature,"Bird,Turtle",,e93782e3-1b93-459a-a7de-06c3b6591e6f
1,Turtle-Seals,,3a144e7f-e0f7-4346-a4e8-f4a358c3b4a9,4,Blue,Blue,{3}{U},Creature,"Turtle,Seal",,e0172cad-8b93-4d1a-b442-5eced3212b17
1,Tuskguard Captain,,be1165a2-e697-4ceb-91ba-693a3a006f27,3,Green,Green,{2}{G},Creature,"Human,Warrior",,aa149597-087a-4e1f-953c-2cd04e90a93b
1,Twilight Mire,,f0be6226-fd9f-4214-8a81-c563744991c4,0,,"Black,Green",,Land,,,db623754-e078-4030-ba07-818803c348a8
1,Twin Bolt,,5bd58ec4-34a9-4fc2-b057-438492e2e06e,2,Red,Red,{1}{R},Instant,,,970dc070-3668-4584-9904-2897b27bb806
2,Twinferno,,bc531409-26cb-4c58-ba69-f39dd8aee3d1,2,Red,Red,{1}{R},Instant,,,93989dd7-2d3e-46e2-8e92-8d0479796087
1,Twin-Silk Spider,,7cf3188c-879b-4b18-88b4-6237d7162271,3,Green,Green,{2}{G},Creature,Spider,,a2193302-402a-4cf0-8014-5facecad647b
1,Twisted Fealty,,382d6085-79b9-48f7-8949-9f44dde2c753,3,Red,Red,{2}{R},Sorcery,,,a5ae75de-0dff-44bf-9dc6-5895ab3ae731
1,Twisted Landscape,,d0e3e7b3-7ba9-47a2-b46c-a40bffb445e2,0,,"Black,Red,Green",,Land,,,db659cae-2078-423e-a6ed-63898dbab87f
1,Two-Handed Axe // Sweeping Cleave,,21e34888-f57c-4f5d-bb5c-b82be980d145,3,Red,Red,{2}{R} // {1}{R},Artifact,Equipment,,b012cec9-2aff-4dfb-8db1-61e830c33926
1,"Ty Lee, Artful Acrobat",,dcd9df24-272b-4aa1-b05f-6ee6b3d3dfe7,3,Red,Red,{2}{R},Creature,"Human,Performer",Legendary,3726b9a0-67cb-4f45-ab50-62db50f93568
1,"Ty Lee, Chi Blocker",,308cc687-9cb2-4e3a-98db-c5ba2a7da115,3,Blue,Blue,{2}{U},Creature,"Human,Ally,Performer",Legendary,081ad4e3-cda3-41cc-890f-412611dc9ea0
1,Tyrant's Scorn,,e61f8b36-6ad2-4295-bd1d-7f9e90b23190,2,"Black,Blue","Blue,Black",{U}{B},Instant,,,afb278f1-0e21-4f6d-96bb-c34aa3ef96b0
1,"Tyrox, Saurid Tyrant",,159dc5a8-5cba-4c20-8c07-28a3d86c8411,2,Red,Red,{1}{R},Creature,"Warrior,Dinosaur",Legendary,b24d95fa-3cf7-495e-9082-11f8db151906
1,Tyrranax Atrocity,,157cf43c-f7f2-4362-bfc8-11682e94b747,5,Green,Green,{3}{G}{G},Creature,"Dinosaur,Phyrexian",,08261b68-b261-4e47-a085-c489ba394108
1,Uglúk of the White Hand,,e914c7fc-be3c-4346-bf37-6e10f4998204,4,"Red,Black","Black,Red",{2}{B}{R},Creature,"Soldier,Orc",Legendary,ebd6a3a0-ae8d-44e6-8d0b-048da6dd1f03
1,"Ulalek, Fused Atrocity",,fdad1b0e-d3cc-4d76-ae7e-fee12558cf2c,5,,"White,Blue,Black,Red,Green",{C/W}{C/U}{C/B}{C/R}{C/G},Creature,Eldrazi,Legendary,9f6828e3-39d9-45d9-9bf1-0e3737a0321e
1,Ulamog's Crusher,,ac896541-b271-4bbb-a45c-753869361df6,8,,,{8},Creature,Eldrazi,,597bce51-af89-4d13-9a97-667b4f4f4694
2,Ulamog's Crusher,,76bacedb-9fa8-4a21-b0eb-e7ead64360b4,8,,,{8},Creature,Eldrazi,,597bce51-af89-4d13-9a97-667b4f4f4694
1,Ulamog's Crusher,,699c0f6f-b26b-4741-8140-8a6030cad127,8,,,{8},Creature,Eldrazi,,597bce51-af89-4d13-9a97-667b4f4f4694
1,Ultimate Price,,b41f7cf3-bd76-4184-b694-f565aa5cf3a4,2,Black,Black,{1}{B},Instant,,,d740453b-d8f8-48d0-8c50-72a7cdb791b5
1,"Ultimecia, Time Sorceress // Ultimecia, Omnipotent",,2d6a2b68-5407-464e-a335-7866fd969c30,5,"Black,Blue","Blue,Black",,Creature,"Human,Warlock",Legendary,70773879-b773-4e81-99ca-8f4bba478962
1,Umbral Collar Zealot,,98648b8a-2cf0-4c10-ab13-c88b2e03fc15,2,Black,Black,{1}{B},Creature,"Human,Cleric",,12db6263-75c2-442f-a1a5-7af7915f8f9f
1,Unauthorized Exit,,8a458474-d721-46d7-b487-6a47dc063cfd,2,Blue,Blue,{1}{U},Instant,,,3d145811-adb2-46a4-b173-bf8152e5de48
1,Unburden,,bd5fc0e0-4ee5-40eb-a9f0-9b1fff2adefc,3,Black,Black,{1}{B}{B},Sorcery,,,97acd3aa-ae4a-4e9d-a5b9-36eaba158735
1,Uncharted Haven,,1d4ad89a-3a00-4bf4-a357-4a8a089d4a82,0,,,,Land,,,d23c3613-bc5e-4fc5-939c-62a090c53a79
2,Uncle Iroh,,5c88672c-0eba-4e93-a0ec-30bbb1bb7661,3,"Green,Red","Red,Green",{1}{R/G}{R/G},Creature,"Human,Ally,Noble",Legendary,8a98ddac-7341-4118-b188-51d8d03afd1d
2,Uncomfortable Chill,,8f12d70b-fff7-4d0c-982e-2fea70018a78,3,Blue,Blue,{2}{U},Instant,,,d6596336-8177-4475-95b9-a21858563276
1,Undead Butler,,2c9b8582-8887-4652-82e2-f9b11ee21545,2,Black,Black,{1}{B},Creature,Zombie,,426fa8e8-b0f9-4b6c-b22b-04ec2073187a
1,Undercity Uprising,,7e1e08bf-a5d6-48bb-9f7f-4711f9ec88d7,4,"Green,Black","Black,Green",{2}{B}{G},Sorcery,,,53e540b5-8338-4b21-a61a-c5b7fe652a6e
1,Undercover Crocodelf,,5bc669c8-6f39-4d52-82d3-a4005d41c8a5,6,"Green,Blue","Blue,Green",{4}{G}{U},Creature,"Elf,Crocodile,Detective",,3ba223b7-743f-4f99-836e-869778fb2e99
1,Underdark Basilisk,,96116efa-b580-4764-aba5-09cb8ce24806,2,Green,Green,{1}{G},Creature,Basilisk,,3b61b6da-44ed-4766-8134-fca37afd3f2a
2,Underwater Tunnel // Slimy Aquarium,,2dd69f2d-8c9c-41fc-93ea-48fc7a6d5272,5,Blue,Blue,{U} // {3}{U},Enchantment,Room,,2b46394e-d337-4b1a-88e6-7fdac2ee4ac4
1,Underworld Connections,,81a1f5b8-84c0-4063-ba4a-08665ee01103,3,Black,Black,{1}{B}{B},Enchantment,Aura,,39c10798-9dfc-47a2-9da3-b4038509aebe
1,Underworld Connections,,32ad8671-55f4-4081-af63-bfb55d71064f,3,Black,Black,{1}{B}{B},Enchantment,Aura,,39c10798-9dfc-47a2-9da3-b4038509aebe
1,Undying Evil,,325f2243-54fd-484b-a742-166cea7ec179,1,Black,Black,{B},Instant,,,3ceaeb1b-8b25-453d-ac09-e466cfdd9c77
1,Undying Malice,,8eb38041-043a-4b18-9d9a-f1283684e8f1,1,Black,Black,{B},Instant,,,8b061702-1bc3-45aa-a758-446b25034801
1,Undying Rage,,2072badc-d4ec-469b-b3cd-6977cbe42fbd,3,Red,Red,{2}{R},Enchantment,Aura,,622d783d-4201-4769-8a0f-442b358d8bf1
1,Unearth,,b1f73271-b70f-40ae-be64-f8de7805923a,1,Black,Black,{B},Sorcery,,,4e0b647a-6e1a-421b-bca9-8d5e346bda80
3,Uneasy Partings,,e49866d4-966a-40f9-b08d-18e5af6d726b,4,Blue,Blue,{3}{U},Instant,,,15211eaa-d906-4b95-8942-2f49d3cb4b81
1,Unexpected Request,,0265fd20-a85d-49ce-b338-4c40843a5b18,3,Red,Red,{2}{R},Sorcery,,,f4497af5-8b81-46b3-bb52-eaed1999809b
1,Unexpected Windfall,,bae6a5fb-39f5-4cf8-85f7-661cb4570507,4,Red,Red,{2}{R}{R},Instant,,,498c10c9-253d-4b15-b48c-1509381b17e8
1,Unexplained Vision,,c1de1d84-e548-409d-b9ec-d2665477b43d,5,Blue,Blue,{4}{U},Sorcery,,,9f693483-f4df-497a-a6c7-fc269fc60ea8
1,Unflinching Courage,,35952c24-d728-4ec6-b0d1-b8183a18554a,3,"White,Green","White,Green",{1}{G}{W},Enchantment,Aura,,0e969a27-1609-4ab4-b0db-46b1af8066a9
2,Unholy Officiant,,8a4c04a4-e68b-4d3d-89c8-29cdaaac36b2,1,White,White,{W},Creature,"Vampire,Cleric",,41c06726-0360-4488-8dc3-ec257386a372
1,Union of the Third Path,,486a0745-7360-4cc9-9cc2-30c0eda6e00c,3,White,White,{2}{W},Instant,,,4492c329-174a-44aa-be4d-9f018173b9a7
1,Unleash Fury,,e854e6a3-8684-43fa-9560-ef4c3b62c935,2,Red,Red,{1}{R},Instant,,,4eaa100c-f1ef-4a2b-9370-5dad7f3a95f2
1,Unlucky Cabbage Merchant,,0a838009-b115-4497-b35d-682e41ead7db,2,Green,Green,{1}{G},Creature,"Human,Citizen",,d8f7d4c8-bc50-4bcf-b930-797dcb3c2a21
1,Unnatural Aggression,,3785a6d2-4120-4190-b398-d63ab1eb36fe,3,,Green,{2}{G},Instant,,,597d1dce-67e8-4c37-9781-eeaeb7c2d7b7
1,Unnatural Growth,,6f32f0e3-9ff6-4e86-b7ec-24f6cee998b2,5,Green,Green,{1}{G}{G}{G}{G},Enchantment,,,7324abaa-48da-439d-9339-b0ea5eea612e
1,Unnatural Restoration,,4d4e6a91-59cc-4f7f-af25-16acabdafb1a,2,Green,Green,{1}{G},Sorcery,,,05d1e797-bda2-4411-a546-919493768650
1,Unruly Catapult,,3dc275f8-f060-4c15-9b8f-63cf3857eaa7,3,Red,Red,{2}{R},"Creature,Artifact",Construct,,b2b0a5d0-0084-43a4-b6dc-e893ef42cdb7
1,Unruly Catapult,,3dc275f8-f060-4c15-9b8f-63cf3857eaa7,3,Red,Red,{2}{R},"Creature,Artifact",Construct,,b2b0a5d0-0084-43a4-b6dc-e893ef42cdb7
1,Unruly Mob,,5f48622a-abf3-407f-921f-77c29d59ba8e,2,White,White,{1}{W},Creature,Human,,05d0b904-a680-4f2f-aaa1-e227a7fe7e79
1,Unscrupulous Contractor,,9e56a8df-db04-4a88-a5ab-6954d3449976,3,Black,Black,{2}{B},Creature,"Human,Assassin",,00ff5598-2f7f-4e28-8b63-5ae1ce18f0c5
1,Unsettling Twins,,85da2e65-4e22-48b6-98ad-6969684d69e1,4,White,White,{3}{W},Creature,Human,,b0b2ca8c-cb5a-45f8-ae7c-63ad9ebb4afd
1,Unsubstantiate,,2dc0bafd-debc-4b62-9fe0-56b4aad02484,2,Blue,Blue,{1}{U},Instant,,,c387f46f-ad91-4964-8dc6-acefe537fe3c
1,Unsummon,,7a960516-3864-4a7a-8117-d25dec0dd665,1,Blue,Blue,{U},Instant,,,837182db-1bf3-4a2c-bd01-1af9d9873561
1,Unwanted Remake,,7b54447f-1daf-4352-b5c3-3c0ec8b8f4d0,1,White,White,{W},Instant,,,90aa9113-5148-486b-a1c6-b4230e6d3e41
1,Urabrask's Forge,,68f9f9d8-9ea0-4608-a79c-a09a87918186,3,Red,Red,{2}{R},Artifact,,,7c4b2203-a937-4d91-8e39-2283fe686b45
1,"Uro, Titan of Nature's Wrath",,e0b06619-d672-4542-a025-2ec3a62b761d,3,"Green,Blue","Blue,Green",{1}{G}{U},Creature,"Elder,Giant",Legendary,ee302659-59ed-4eef-babe-451b9ccf7f14
2,Ursine Champion,,e60b6c02-c1f1-4ab9-bd62-ae3b447a898f,2,Green,Green,{1}{G},Creature,"Human,Berserker",,4f142d99-8146-4b16-a2cc-ac03da19b960
1,Uruk-hai Berserker,,936421a0-2c2a-4410-941d-4e6b88166bd1,3,Black,Black,{2}{B},Creature,"Berserker,Orc",,0e353a41-b523-4c22-9bda-d10460ba99c7
1,Urza's Cave,,926916ed-2f22-4ba9-9427-194886ad6c1e,0,,,,Land,"Urza's,Cave",,4474ecee-0ec3-409b-90df-738d9313fe3c
1,Urza's Command,,b9b4a02c-e57f-4287-943e-6bc859ac149e,4,Blue,Blue,{2}{U}{U},Instant,,,f5c30dec-072c-4f02-b5d8-5eccfd1cffcf
2,Urza's Mine,,32dbc719-d8aa-47ff-b7ea-20adadc99ec7,0,,,,Land,"Mine,Urza's",,33e85a8a-86df-4cdc-a9cc-8cbabe92c3c0
2,Urza's Mine,,32dbc719-d8aa-47ff-b7ea-20adadc99ec7,0,,,,Land,"Mine,Urza's",,33e85a8a-86df-4cdc-a9cc-8cbabe92c3c0
2,Urza's Power Plant,,5e5786d5-355d-454c-b09b-e307a7a324d4,0,,,,Land,"Power-Plant,Urza's",,e11966cd-2ee3-4df4-b099-abf42dcdf0db
1,Urza's Power Plant,,4499c80b-72af-485c-9106-22967b5252cd,0,,,,Land,"Power-Plant,Urza's",,e11966cd-2ee3-4df4-b099-abf42dcdf0db
1,Urza's Power Plant,,5e5786d5-355d-454c-b09b-e307a7a324d4,0,,,,Land,"Power-Plant,Urza's",,e11966cd-2ee3-4df4-b099-abf42dcdf0db
1,Urza's Rebuff,,8a6f90b3-450c-490a-b6d0-2393c4646c85,3,Blue,Blue,{1}{U}{U},Instant,,,db3b294a-87b1-4dda-b1f6-ea63a9722faf
2,Urza's Tower,,7693a698-65be-4d85-8b9d-c02c1596b99d,0,,,,Land,"Tower,Urza's",,32fbb638-ab14-4e8b-a07a-d4c44e3496f2
1,Urza's Tower,,cba9d0e3-9ff3-4aeb-9de6-c7695d88a31d,0,,,,Land,"Tower,Urza's",,32fbb638-ab14-4e8b-a07a-d4c44e3496f2
1,Urza's Tower,,7693a698-65be-4d85-8b9d-c02c1596b99d,0,,,,Land,"Tower,Urza's",,32fbb638-ab14-4e8b-a07a-d4c44e3496f2
1,Uthros Research Craft,,2063f688-ab86-4c7c-9237-bdb47f56a618,3,Blue,Blue,{2}{U},Artifact,Spacecraft,,e1c9783a-1d1b-40d7-872e-0ca11b229ce6
1,Utopia Sprawl,,5ea568df-04a1-4012-98ec-ba75e189e0ca,1,Green,Green,{G},Enchantment,Aura,,00d8efa6-a2d9-4249-8da7-b45173675329
1,Utter Insignificance,,3050ac06-4c16-4155-a97f-f6bc92709ee4,2,Blue,Blue,{1}{U},Enchantment,Aura,,44074791-da32-498b-879f-22192b94a9b0
1,"Uurg, Spawn of Turg",,dd3fc36c-682b-4352-a66f-eddd2baf0bf6,3,"Green,Black","Black,Green",{B}{B}{G},Creature,"Beast,Frog",Legendary,0191a93a-f304-4c20-9af4-7cdea82c07cf
